POSTCODE,CITY,TYPE,COUNT
3264,TERANG,A Crimes against the person,13
3264,TERANG,B Property and deception offences,17
3264,TERANG,B Property and deception offences,2
3264,TERANG,B Property and deception offences,16
3264,TERANG,B Property and deception offences,3
3264,TERANG,B Property and deception offences,8
3264,TERANG,B Property and deception offences,2
3264,TERANG,B Property and deception offences,1
3264,TERANG,B Property and deception offences,15
3264,TERANG,B Property and deception offences,1
3264,TERANG,B Property and deception offences,112
3264,TERANG,C Drug offences,1
3264,TERANG,D Public order and security offences,1
3264,TERANG,D Public order and security offences,1
3264,TERANG,D Public order and security offences,1
3264,TERANG,E Justice procedures offences,3
3264,TERANG,E Justice procedures offences,2
3265,BOORCAN,B Property and deception offences,1
3265,BOORCAN,B Property and deception offences,1
3265,CUDGEE,B Property and deception offences,1
3265,DIXIE,B Property and deception offences,1
3265,DIXIE,D Public order and security offences,1
3265,ECKLIN SOUTH,B Property and deception offences,1
3265,ECKLIN SOUTH,B Property and deception offences,1
3265,ELLERSLIE,A Crimes against the person,3
3265,ELLERSLIE,B Property and deception offences,1
3265,ELLERSLIE,D Public order and security offences,1
3265,FRAMLINGHAM,B Property and deception offences,1
3265,FRAMLINGHAM,C Drug offences,1
3265,GARVOC,A Crimes against the person,1
3265,GARVOC,B Property and deception offences,2
3265,GARVOC,B Property and deception offences,1
3265,GARVOC,B Property and deception offences,2
3265,GLENORMISTON,A Crimes against the person,2
3265,GLENORMISTON,B Property and deception offences,1
3265,GLENORMISTON,D Public order and security offences,1
3265,GLENORMISTON,E Justice procedures offences,1
3265,KOLORA,A Crimes against the person,49
3265,KOLORA,B Property and deception offences,1
3265,KOLORA,B Property and deception offences,1
3265,KOLORA,B Property and deception offences,1
3265,LAANG,B Property and deception offences,1
3265,LAANG,B Property and deception offences,1
3265,NOORAT,B Property and deception offences,3
3265,NOORAT,B Property and deception offences,3
3265,NOORAT,B Property and deception offences,7
3265,NOORAT,E Justice procedures offences,26
3265,PANMURE,A Crimes against the person,7
3265,PANMURE,B Property and deception offences,3
3265,PANMURE,B Property and deception offences,2
3265,PANMURE,B Property and deception offences,1
3265,THE SISTERS,B Property and deception offences,1
3266,COBDEN,A Crimes against the person,11
3266,COBDEN,B Property and deception offences,16
3266,COBDEN,B Property and deception offences,1
3266,COBDEN,B Property and deception offences,14
3266,COBDEN,B Property and deception offences,7
3266,COBDEN,B Property and deception offences,3
3266,COBDEN,B Property and deception offences,11
3266,COBRICO,B Property and deception offences,1
3266,GLENFYNE,A Crimes against the person,2
3266,JANCOURT,B Property and deception offences,2
3266,JANCOURT EAST,B Property and deception offences,2
3266,JANCOURT EAST,B Property and deception offences,2
3266,NAROGHID,B Property and deception offences,1
3266,SIMPSON,A Crimes against the person,2
3266,SIMPSON,B Property and deception offences,2
3266,SIMPSON,B Property and deception offences,7
3266,SIMPSON,B Property and deception offences,1
3266,SIMPSON,B Property and deception offences,6
3266,SIMPSON,C Drug offences,1
3266,SIMPSON,D Public order and security offences,1
3267,SCOTTS CREEK,B Property and deception offences,4
3267,SCOTTS CREEK,B Property and deception offences,2
3267,SCOTTS CREEK,C Drug offences,1
3268,BRUCKNELL,B Property and deception offences,1
3268,COORIEMUNGLE,B Property and deception offences,5
3268,COORIEMUNGLE,B Property and deception offences,1
3268,COORIEMUNGLE,B Property and deception offences,1
3268,COORIEMUNGLE,B Property and deception offences,1
3268,COORIEMUNGLE,E Justice procedures offences,2
3268,CURDIE VALE,B Property and deception offences,1
3268,CURDIE VALE,B Property and deception offences,1
3268,CURDIE VALE,B Property and deception offences,1
3268,HEYTESBURY LOWER,B Property and deception offences,1
3268,HEYTESBURY LOWER,B Property and deception offences,1
3268,LOWER HEYTESBURY,B Property and deception offences,1
3268,NEWFIELD,B Property and deception offences,1
3268,NEWFIELD,B Property and deception offences,2
3268,NEWFIELD,D Public order and security offences,1
3268,NIRRANDA,B Property and deception offences,1
3268,NIRRANDA,B Property and deception offences,1
3268,NIRRANDA EAST,B Property and deception offences,1
3268,NIRRANDA SOUTH,B Property and deception offences,2
3268,NULLAWARRE,A Crimes against the person,2
3268,NULLAWARRE,B Property and deception offences,1
3268,NULLAWARRE,D Public order and security offences,1
3268,TIMBOON,A Crimes against the person,6
3268,TIMBOON,B Property and deception offences,5
3268,TIMBOON,B Property and deception offences,1
3268,TIMBOON,B Property and deception offences,8
3268,TIMBOON,B Property and deception offences,3
3268,TIMBOON,B Property and deception offences,1
3268,TIMBOON,B Property and deception offences,12
3268,TIMBOON,B Property and deception offences,1
3268,TIMBOON,B Property and deception offences,1
3268,TIMBOON,C Drug offences,1
3268,TIMBOON,D Public order and security offences,3
3268,TIMBOON,D Public order and security offences,1
3268,TIMBOON,E Justice procedures offences,1
3268,TIMBOON,F Other offences,1
3268,TIMBOON,F Other offences,1
3268,TIMBOON WEST,B Property and deception offences,1
3268,TIMBOON WEST,C Drug offences,1
3268,TIMBOON WEST,D Public order and security offences,1
3269,PORT CAMPBELL,A Crimes against the person,5
3269,PORT CAMPBELL,B Property and deception offences,6
3269,PORT CAMPBELL,B Property and deception offences,4
3269,PORT CAMPBELL,B Property and deception offences,1
3269,PORT CAMPBELL,B Property and deception offences,8
3269,PORT CAMPBELL,B Property and deception offences,1
3269,PORT CAMPBELL,C Drug offences,2
3269,PORT CAMPBELL,D Public order and security offences,4
3269,PORT CAMPBELL,D Public order and security offences,4
3269,PORT CAMPBELL,E Justice procedures offences,2
3269,PRINCETOWN,A Crimes against the person,3
3269,PRINCETOWN,B Property and deception offences,1
3269,PRINCETOWN,B Property and deception offences,1
3269,PRINCETOWN,B Property and deception offences,2
3269,PRINCETOWN,B Property and deception offences,1
3269,PRINCETOWN,B Property and deception offences,1
3270,PETERBOROUGH,A Crimes against the person,2
3270,PETERBOROUGH,B Property and deception offences,2
3270,PETERBOROUGH,B Property and deception offences,3
3270,PETERBOROUGH,B Property and deception offences,2
3270,PETERBOROUGH,B Property and deception offences,3
3270,PETERBOROUGH,D Public order and security offences,2
3271,DARLINGTON,B Property and deception offences,1
3271,DARLINGTON,B Property and deception offences,2
3271,DARLINGTON,B Property and deception offences,3
3272,MORTLAKE,A Crimes against the person,14
3272,MORTLAKE,B Property and deception offences,21
3272,MORTLAKE,B Property and deception offences,1
3272,MORTLAKE,B Property and deception offences,1
3272,MORTLAKE,B Property and deception offences,10
3272,MORTLAKE,B Property and deception offences,17
3272,MORTLAKE,B Property and deception offences,1
3272,MORTLAKE,B Property and deception offences,17
3272,MORTLAKE,B Property and deception offences,1
3272,MORTLAKE,B Property and deception offences,1
3272,MORTLAKE,C Drug offences,1
3272,MORTLAKE,C Drug offences,1
3272,MORTLAKE,D Public order and security offences,1
3272,MORTLAKE,D Public order and security offences,8
3272,MORTLAKE,E Justice procedures offences,3
3272,MORTLAKE,F Other offences,1
3272,WOORNDOO,A Crimes against the person,2
3272,WOORNDOO,B Property and deception offences,3
3273,HEXHAM,A Crimes against the person,3
3273,HEXHAM,B Property and deception offences,2
3273,HEXHAM,B Property and deception offences,1
3273,HEXHAM,D Public order and security offences,1
3273,HEXHAM,E Justice procedures offences,1
3274,CARAMUT,A Crimes against the person,1
3274,CARAMUT,B Property and deception offences,4
3274,CARAMUT,B Property and deception offences,3
3274,CARAMUT,C Drug offences,1
3274,CARAMUT,D Public order and security offences,1
3274,CARAMUT,E Justice procedures offences,1
3275,MAILORS FLAT,B Property and deception offences,1
3275,MAILORS FLAT,B Property and deception offences,1
3275,MAILORS FLAT,B Property and deception offences,1
3275,MAILORS FLAT,B Property and deception offences,1
3276,WOOLSTHORPE,A Crimes against the person,7
3276,WOOLSTHORPE,B Property and deception offences,2
3276,WOOLSTHORPE,B Property and deception offences,1
3276,WOOLSTHORPE,B Property and deception offences,2
3276,WOOLSTHORPE,D Public order and security offences,1
3277,ALLANSFORD,A Crimes against the person,3
3277,ALLANSFORD,B Property and deception offences,1
3277,ALLANSFORD,B Property and deception offences,4
3277,ALLANSFORD,B Property and deception offences,6
3277,ALLANSFORD,B Property and deception offences,1
3277,ALLANSFORD,B Property and deception offences,1
3277,ALLANSFORD,B Property and deception offences,1
3277,ALLANSFORD,B Property and deception offences,2
3277,ALLANSFORD,B Property and deception offences,1
3277,ALLANSFORD,C Drug offences,1
3277,ALLANSFORD,C Drug offences,2
3277,ALLANSFORD,D Public order and security offences,1
3277,ALLANSFORD,E Justice procedures offences,6
3277,MEPUNGA,A Crimes against the person,9
3277,MEPUNGA,B Property and deception offences,1
3277,MEPUNGA,B Property and deception offences,15
3277,MEPUNGA,B Property and deception offences,1
3277,MEPUNGA,B Property and deception offences,1
3277,MEPUNGA,B Property and deception offences,1
3277,MEPUNGA,B Property and deception offences,1
3277,MEPUNGA,E Justice procedures offences,1
3277,MEPUNGA WEST,A Crimes against the person,1
3277,NARINGAL,B Property and deception offences,1
3278,PURNIM,B Property and deception offences,2
3278,PURNIM,B Property and deception offences,4
3278,PURNIM,B Property and deception offences,2
3279,WANGOOM,B Property and deception offences,1
3279,WANGOOM,B Property and deception offences,3
3279,WANGOOM,D Public order and security offences,1
3279,WANGOOM,D Public order and security offences,1
3280,MINJAH,A Crimes against the person,4
3280,MINJAH,E Justice procedures offences,1
3280,WARRNAMBOOL,A Crimes against the person,470
3280,WARRNAMBOOL,B Property and deception offences,41
3280,WARRNAMBOOL,B Property and deception offences,5
3280,WARRNAMBOOL,B Property and deception offences,341
3280,WARRNAMBOOL,B Property and deception offences,11
3280,WARRNAMBOOL,B Property and deception offences,8
3280,WARRNAMBOOL,B Property and deception offences,12
3280,WARRNAMBOOL,B Property and deception offences,136
3280,WARRNAMBOOL,B Property and deception offences,24
3280,WARRNAMBOOL,B Property and deception offences,114
3280,WARRNAMBOOL,B Property and deception offences,61
3280,WARRNAMBOOL,B Property and deception offences,21
3280,WARRNAMBOOL,B Property and deception offences,22
3280,WARRNAMBOOL,B Property and deception offences,217
3280,WARRNAMBOOL,B Property and deception offences,8
3280,WARRNAMBOOL,B Property and deception offences,153
3280,WARRNAMBOOL,B Property and deception offences,6
3280,WARRNAMBOOL,B Property and deception offences,1
3280,WARRNAMBOOL,B Property and deception offences,1
3280,WARRNAMBOOL,C Drug offences,23
3280,WARRNAMBOOL,C Drug offences,3
3280,WARRNAMBOOL,C Drug offences,73
3280,WARRNAMBOOL,D Public order and security offences,52
3280,WARRNAMBOOL,D Public order and security offences,229
3280,WARRNAMBOOL,D Public order and security offences,33
3280,WARRNAMBOOL,E Justice procedures offences,58
3280,WARRNAMBOOL,E Justice procedures offences,162
3280,WARRNAMBOOL,F Other offences,1
3280,WARRNAMBOOL,F Other offences,7
3280,WARRNAMBOOL,F Other offences,3
3281,WINSLOW,A Crimes against the person,2
3281,WINSLOW,B Property and deception offences,2
3281,WINSLOW,B Property and deception offences,1
3281,WINSLOW,B Property and deception offences,1
3282,ILLOWA,B Property and deception offences,1
3282,ILLOWA,B Property and deception offences,1
3282,KOROIT,A Crimes against the person,26
3282,KOROIT,B Property and deception offences,5
3282,KOROIT,B Property and deception offences,1
3282,KOROIT,B Property and deception offences,12
3282,KOROIT,B Property and deception offences,8
3282,KOROIT,B Property and deception offences,8
3282,KOROIT,B Property and deception offences,14
3282,KOROIT,B Property and deception offences,2
3282,KOROIT,B Property and deception offences,1
3282,KOROIT,B Property and deception offences,1
3282,KOROIT,B Property and deception offences,11
3282,KOROIT,D Public order and security offences,1
3282,KOROIT,D Public order and security offences,4
3282,KOROIT,D Public order and security offences,3
3282,KOROIT,E Justice procedures offences,10
3282,KOROIT,F Other offences,1
3283,CROSSLEY,A Crimes against the person,1
3283,CROSSLEY,B Property and deception offences,1
3283,CROSSLEY,B Property and deception offences,1
3283,CROSSLEY,B Property and deception offences,1
3283,CROSSLEY,B Property and deception offences,1
3283,KILLARNEY,A Crimes against the person,2
3283,KILLARNEY,B Property and deception offences,1
3283,KILLARNEY,B Property and deception offences,2
3283,KILLARNEY,D Public order and security offences,1
3283,KILLARNEY,D Public order and security offences,1
3283,KIRKSTALL,A Crimes against the person,3
3283,KIRKSTALL,B Property and deception offences,1
3283,KIRKSTALL,B Property and deception offences,1
3283,KIRKSTALL,B Property and deception offences,1
3283,KIRKSTALL,B Property and deception offences,1
3283,KIRKSTALL,B Property and deception offences,2
3283,KIRKSTALL,C Drug offences,2
3283,KIRKSTALL,D Public order and security offences,1
3283,KIRKSTALL,E Justice procedures offences,3
3283,SOUTHERN CROSS,B Property and deception offences,1
3283,SOUTHERN CROSS,B Property and deception offences,1
3283,SOUTHERN CROSS,B Property and deception offences,2
3283,TOWER HILL,B Property and deception offences,1
3283,TOWER HILL,B Property and deception offences,1
3283,YANGERY,B Property and deception offences,3
3283,YARPTURK,A Crimes against the person,2
